lib	name	group
GALrwozR265931-726	SZ279	G1
GALrwozR265932-728	SZ198	G1
GALrwozR265933-729	SZ80	G1
GALvialR264235-682	SZ060801	G1
GALvialR264236-683	SZ060807	G1
GALvialR264237-684	SZ060708	G1
GALvialR264238-685	SZ040701	G1
GALvialR264239-686	SZ050401	G1
GALvialR264240-687	SZ101006	G1
GALvialR264241-688	SZ020204	G1
GALvialR264242-690	SZ100103	G1
GALvialR264243-691	SZ070801	G1
GALvialR264244-692	SZ030908	G1
GALvialR264245-693	SZ120806	G1
GALvialR264246-695	SZ050102	G1
GALxporR265238-606	SZ010808	G1
GALxporR265239-611	SZ040408	G1
GALxporR265240-621	SZ070601	G1
GALxporR265241-631	SZ030501	G1
GALxporR265242-642	SZ030507	G1
GALxporR265243-646	SZ010208	G1
GALxporR265244-656	SZ100203	G1
GALxporR265245-701	SZ010302	G1
GALxporR265246-607	SZ030106	G1
GALxporR265247-612	SZ020307	G1
GALxporR265248-622	SZ110701	G1
GALxporR265249-632	SZ050703	G1
GALxporR265250-643	SZ101007	G1
GALxporR265251-648	SZ040608	G1
GALxporR265252-657	SZ031001	G1
GALxporR265253-704	SZ100207	G1
GALxporR265254-401	SZ110202	G1
GALxporR265255-402	SZ030804	G1
GALxporR265256-403	SZ070403	G1
GALxporR265257-404	SZ120803	G1
GALxporR265258-405	SZ010806	G1
GALxporR265259-406	SZ120601	G1
GALxporR265260-407	SZ040208	G1
GALxporR265261-409	SZ071008	G1
GALxporR265262-410	SZ120703	G1
GALxporR265263-411	SZ120407	G1
GALxporR265264-412	SZ040808	G1
GALxporR265265-413	SZ040206	G1
GALxporR265266-414	SZ070307	G1
GALxporR265267-415	SZ100704	G1
GALxporR265268-416	SZ100201	G1
GALxporR265269-602	SZ110704	G1
GALxporR265270-603	SZ020108	G1
GALxporR265271-604	SZ020107	G1
GALxporR265272-605	SZ130108	G1
GALxporR265273-610	SZ080304	G1
GALxporR265274-616	SZ090302	G1
GALxporR265275-618	SZ080807	G1
GALxporR265276-619	SZ050805	G1
GALxporR265277-620	SZ070206	G1
GALxporR265278-625	SZ030206	G1
GALxporR265279-626	SZ110908	G1
GALxporR265280-627	SZ130603	G1
GALxporR265281-628	SZ120204	G1
GALxporR265282-629	SZ030506	G1
GALxporR265283-630	SZ060705	G1
GALxporR265284-635	SZ070503	G1
GALxporR265286-637	SZ011008	G1
GALxporR265287-639	SZ040307	G1
GALxporR265288-640	SZ011004	G1
GALxporR265289-650	SZ030204	G1
GALxporR265290-651	SZ060307	G1
GALxporR265291-652	SZ010406	G1
GALxporR265292-653	SZ010506	G1
GALxporR265293-654	SZ060602	G1
GALxporR265294-659	SZ090304	G1
GALxporR265295-660	SZ060108	G1
GALxporR265296-661	SZ010601	G1
GALxporR265297-662	SZ090702	G1
GALxporR265298-663	SZ100906	G1
GALxporR265299-664	SZ120801	G1
GALxporR265300-665	SZ030508	G1
GALxporR265301-666	SZ070408	G1
GALxporR265302-667	SZ040501	G1
GALxporR265303-668	SZ100104	G1
GALxporR265304-669	SZ090803	G1
GALxporR265305-670	SZ131008	G1
GALxporR265306-671	SZ100102	G1
GALxporR265307-672	SZ121006	G1
GALxporR280473-759	SZ314	G1
GALxporR265309-674	SZ120607	G1
GALxporR265310-675	SZ100304	G1
GALxporR265311-676	SZ070708	G1
GALxporR265312-678	SZ041005	G1
GALxporR265313-679	SZ040607	G1
GALxporR265314-681	SZ040506	G1
GALxporR265315-682	SZ130403	G1
GALxporR265316-683	SZ100401	G1
GALxporR265317-684	SZ050405	G1
GALxporR265318-685	SZ120706	G1
GALxporR265319-686	SZ060805	G1
GALxporR265320-687	SZ110108	G1
GALxporR265321-688	SZ020605	G1
GALxporR265322-690	SZ050902	G1
GALxporR265323-691	SZ071005	G1
GALxporR265324-692	SZ110706	G1
GALxporR265325-693	SZ070202	G1
GALxporR265326-695	SZ130306	G1
GALxporR265327-703	SZ060302	G1
GALxporR265328-706	SZ050603	G1
GALxporR265329-707	SZ030702	G1
GALxporR265330-709	SZ040507	G1
GALxporR265331-732	SZ060405	G1
GALxporR265332-762	SZ031007	G1
GALxporR265333-608	SZ090902	G1
GALxporR265334-609	SZ020208	G1
GALxporR265335-613	SZ050403	G1
GALxporR265336-614	SZ040706	G1
GALxporR265337-623	SZ120602	G1
GALxporR265338-624	SZ060608	G1
GALxporR265339-633	SZ060205	G1
GALxporR265340-634	SZ010404	G1
GALxporR265341-645	SZ091007	G1
GALxporR265342-649	SZ061008	G1
GALxporR265343-658	SZ090306	G1
GALxporR265344-702	SZ080503	G1
GALxporR265345-708	SZ040903	G1
GALxporR265346-710	SZ130501	G1
GALxporR265347-713	SZ030303	G1
GALxporR265348-714	SZ100508	G1
GALxporR265349-716	SZ020408	G1
GALxporR265350-717	SZ090102	G1
GALxporR265351-718	SZ030606	G1
GALxporR265352-719	SZ030301	G1
GALxporR265353-720	SZ130805	G1
GALxporR265354-721	SZ070303	G1
GALxporR265355-722	SZ100303	G1
GALxporR265356-723	SZ020201	G1
GALxporR265357-724	SZ110405	G1
GALxporR265358-726	SZ120304	G1
GALxporR265359-728	SZ010403	G1
GALxporR265360-729	SZ070401	G1
GALxporR265361-730	SZ040402	G1
GALxporR265362-731	SZ010402	G1
GALxporR265363-733	SZ120504	G1
